parameter ch4_a /
*=>gams2prm ch4_a
* Called from c:\work\tools\program_data\ghg_20140404\ghg.gms, line 180
* 08/06/14 17:06:46
MES.COAL   2.5976522000000E+00
MES.GAS   1.8036049225823E-01
MES.FD   1.7310833000000E+01
AFR.LIVE   4.7193106400000E+02
AFR.CROP   1.5343809291810E+02
AFR.FORS   1.6481111760000E+03
AFR.EINT   1.1836640400000E+02
AFR.OTHR   2.2394993740300E+02
AFR.OIL   8.5875756508581E-01
AFR.ROIL   5.7653007010000E+00
AFR.COAL   7.4816322000000E+00
AFR.GAS   2.0066977391419E-01
AFR.FD   7.4812864850000E+01
KOR.LIVE   6.1900000000000E+00
KOR.CROP   1.0598200000000E+01
KOR.EINT   7.4270000000000E+00
KOR.OTHR   8.9180000000000E+00
KOR.ROIL   2.5535600000000E+00
KOR.COAL   5.1929900000000E+00
KOR.GAS   2.5100000000000E-06
KOR.FD   4.2100000000000E+00
IDZ.LIVE   2.8800000000000E+01
IDZ.CROP   1.6706000000000E+02
IDZ.FORS   7.7350000000000E+01
IDZ.EINT   1.7100000000000E+01
IDZ.OTHR   2.1451000000000E+01
IDZ.OIL   7.6422136142455E-02
IDZ.ROIL   1.3148000000000E+00
IDZ.COAL   1.5425000000000E+00
IDZ.GAS   1.9778638575447E-03
IDZ.FD   1.7366000000000E+01
/;
parameter pfc_a /
*=>gams2prm pfc_a
* Called from c:\work\tools\program_data\ghg_20140404\ghg.gms, line 461
* 08/06/14 17:06:46
USA.EINT   8.3449500000000E+02
USA.OTHR   4.1140643000000E+02
USA.FD   4.5576400000000E+01
CAN.EINT   9.1686680000000E+02
CAN.OTHR   4.0541610000000E+00
CAN.FD   1.0689220000000E-01
MEX.EINT   1.7500000000000E+01
BRA.EINT   9.4864260000000E+02
BRA.OTHR   6.2990500000000E-02
LAM.EINT   5.9146800000000E+01
LAM.OTHR   1.0872388000000E-01
EUR.EINT   1.5445771200000E+03
EUR.OTHR   2.6195721552970E+02
EUR.FD   9.1225954900000E+01
RUS.EINT   4.2742960000000E+03
RUS.OTHR   1.0011631510000E+02
RUS.FD   2.1281600000000E+01
ROE.EINT   2.4213085000000E+02
ROE.OTHR   1.1062595600000E+01
ROE.FD   8.9437840000000E+00
CHN.EINT   1.7554410000000E+03
CHN.OTHR   1.5663805000000E+02
IND.EINT   2.1450760000000E+02
IND.OTHR   1.1441024000000E+00
JPN.EINT   6.5369000000000E+01
JPN.OTHR   9.2634567600000E+02
JPN.FD   1.9281900000000E+01
ASI.OTHR   6.5399577800000E+02
ANZ.EINT   1.4766653000000E+02
ANZ.OTHR   6.1750231200000E+00
ANZ.FD   3.0887800000000E+00
MES.EINT   1.1185660000000E+02
MES.OTHR   1.4942548300000E+01
AFR.EINT   4.5007157000000E+02
KOR.OTHR   3.3591741050000E+02
IDZ.EINT   1.8997000000000E+01
/;
parameter sf6_a /
*=>gams2prm sf6_a
* Called from c:\work\tools\program_data\ghg_20140404\ghg.gms, line 591
* 08/06/14 17:06:46
USA.EINT   1.2972200000000E+02
USA.OTHR   9.9079810000000E+02
USA.ELEC   6.4469700000000E+02
CAN.EINT   8.1057000000000E+00
CAN.OTHR   9.7091895000000E+01
CAN.ELEC   6.9943800000000E+01
MEX.EINT   1.9036100000000E+00
MEX.OTHR   9.2527000000000E-01
MEX.ELEC   1.5793000000000E+01
BRA.EINT   4.3036100000000E+00
BRA.OTHR   1.3479800000000E+00
BRA.ELEC   5.0096900000000E+01
LAM.OTHR   5.5827530000000E-01
LAM.ELEC   3.0360040000000E+01
EUR.EINT   1.4255716000000E+02
EUR.OTHR   1.7101204450000E+02
EUR.ELEC   2.0836529800000E+02
RUS.OTHR   3.7763500000000E+02
RUS.ELEC   1.6000000000000E+01
ROE.OTHR   6.1409900000000E-01
ROE.ELEC   9.0882900000000E+01
CHN.EINT   1.2285500000000E+02
CHN.OTHR   2.2368707000000E+02
CHN.ELEC   1.2993993000000E+03
IND.EINT   3.6000000000000E-01
IND.OTHR   1.9139100000000E-01
IND.ELEC   2.1097300000000E+02
JPN.EINT   4.5579000000000E+01
JPN.OTHR   1.1304243000000E+02
JPN.ELEC   3.9361200000000E+01
ASI.EINT   1.9036100000000E+00
ASI.OTHR   1.1068025000000E+02
ASI.ELEC   1.6219896000000E+02
REA.ELEC   3.7862200000000E+01
ANZ.OTHR   5.8820950000000E-01
ANZ.ELEC   2.3541670000000E+01
MES.EINT   1.3103600000000E+01
MES.OTHR   8.1171030000000E+00
MES.ELEC   2.6470176000000E+02
AFR.OTHR   1.6925270000000E+01
AFR.ELEC   1.4945020000000E+02
KOR.EINT   5.7108400000000E+00
KOR.OTHR   9.4537291000000E+01
KOR.ELEC   1.2804800000000E+02
IDZ.OTHR   6.9395200000000E-01
IDZ.ELEC   4.0009300000000E+01
/;
parameter hfc_a /
*=>gams2prm hfc_a
* Called from c:\work\tools\program_data\ghg_20140404\ghg.gms, line 721
* 08/06/14 17:06:46
USA.OTHR   6.4014303300000E+04
USA.FD   6.6620500000000E+04
CAN.OTHR   4.1748232200000E+03
CAN.FD   4.3844900000000E+03
MEX.OTHR   1.0758502200000E+03
MEX.FD   5.9989700000000E+02
BRA.OTHR   6.2821420000000E+02
BRA.FD   8.1328200000000E+02
LAM.OTHR   6.2812226692000E+02
LAM.FD   6.4131894700000E+02
EUR.OTHR   2.5765515618400E+04
EUR.FD   2.6688871000000E+04
RUS.OTHR   4.8739769000000E+03
RUS.FD   4.0013400000000E+03
ROE.OTHR   4.0106720005000E+03
ROE.FD   3.8840281700000E+03
CHN.OTHR   1.2421885400000E+04
CHN.FD   9.4806700000000E+02
IND.OTHR   1.3228600000000E+03
JPN.OTHR   1.4298438910000E+04
JPN.FD   1.5004200000000E+04
ASI.OTHR   6.1893546000000E+02
ASI.FD   4.7720800000000E+02
REA.OTHR   7.8874604000000E+02
REA.FD   1.2073932000000E+03
ANZ.OTHR   2.1510030304000E+03
ANZ.FD   2.2868528000000E+03
MES.OTHR   8.9726307300000E+02
MES.FD   8.9066740000000E+02
AFR.OTHR   5.7850121779000E+02
AFR.FD   6.1741014800000E+02
KOR.OTHR   2.2007940000000E+02
/;
parameter co_a /
*=>gams2prm co_a
* Called from c:\work\tools\program_data\ghg_20140404\ghg.gms, line 851
* 08/06/14 17:06:46
USA.CROP   1.6460700000000E+03
USA.FORS   2.0852211000000E+02
USA.FOOD   2.6317800000000E+02
USA.EINT   1.8407851000000E+03
USA.ROIL   4.6835157782899E+04
USA.COAL   1.4029391300000E+03
USA.GAS   1.2805700000000E+01
USA.FD   2.9473700000000E+03
CAN.CROP   3.5268300000000E+02
CAN.FORS   7.4432400000000E+02
CAN.FOOD   1.3575800000000E+02
CAN.EINT   6.2443850000000E+02
CAN.ROIL   3.6950886495242E+03
CAN.COAL   6.5773190000000E+01
CAN.GAS   1.2185800000000E+01
CAN.FD   5.1003923700000E+02
MEX.CROP   1.1660300000000E+03
MEX.FORS   4.8561925000000E+02
MEX.FOOD   9.1158500000000E-01
MEX.EINT   1.5592217000000E+02
MEX.ROIL   6.9447015414528E+03
MEX.COAL   8.8224920000000E+01
MEX.GAS   1.6458300000000E+01
MEX.FD   1.2531800000000E+03
BRA.CROP   1.0901300000000E+04
BRA.FORS   3.0553402600000E+03
BRA.FOOD   6.2250100000000E+01
BRA.EINT   3.3130705800000E+03
BRA.ROIL   5.8279143550829E+03
BRA.COAL   3.4032760000000E+03
BRA.GAS   6.2000100000000E+00
BRA.FD   2.4357167200000E+03
LAM.CROP   6.2689622854760E+03
LAM.FORS   9.9346253500000E+03
LAM.FOOD   2.4527258100000E+01
LAM.EINT   1.3659483515000E+03
LAM.ROIL   1.7288863056105E+04
LAM.COAL   1.3807348075040E+03
LAM.GAS   3.2867950000000E+01
LAM.FD   5.1232003596897E+03
EUR.CROP   1.4323776959100E+03
EUR.FORS   2.7927698000000E+02
EUR.FOOD   2.1249328500000E+02
EUR.EINT   5.6769070415000E+03
EUR.ROIL   1.0845179967991E+04
EUR.COAL   1.2606486515450E+03
EUR.GAS   2.6877729100000E+01
EUR.FD   7.6651404285640E+03
RUS.CROP   1.2016100000000E+03
RUS.FORS   2.9772560000000E+01
RUS.FOOD   3.4592200000000E+01
RUS.EINT   2.8896095100000E+03
RUS.ROIL   4.0289473713858E+03
RUS.COAL   8.1324400000000E+02
RUS.GAS   3.1730600000000E+02
RUS.FD   1.1365800000000E+03
ROE.CROP   2.3729325420540E+03
ROE.FORS   2.1328269140000E+03
ROE.FOOD   1.6134170000000E+00
ROE.EINT   3.8124961272000E+03
